protein	log2FC	p-val
sp|P0A7L3|RL20_ECOLI	-0.705	3.506e-07
sp|P62623|ISPH_ECOLI	-0.491	3.057e-05
sp|P77804|YDGA_ECOLI	-0.171	0.016
sp|P00956|SYI_ECOLI	0.384	4.718e-13
sp|P46889|FTSK_ECOLI	-0.194	0.65
sp|P15639|PUR9_ECOLI	3.806	0.0
sp|P0A903|BAMC_ECOLI	0.505	5.419e-10
sp|P25738|MSYB_ECOLI	2.616	2.843e-09
sp|P0A7X3|RS9_ECOLI	-0.456	0.002
sp|P23847|DPPA_ECOLI	1.753	0.0
sp|P0A8W8|YFBU_ECOLI	0.92	9.326e-15
sp|P0AEZ3|MIND_ECOLI	-0.041	0.921
sp|P60720|LIPB_ECOLI	-0.309	0.096
sp|P20099|BISC_ECOLI	1.463	4.194e-06
sp|P17169|GLMS_ECOLI	0.563	8.882e-16
sp|P33644|POLOX_ECOLI	0.396	0.008
sp|P0A988|DPO3B_ECOLI	-0.267	0.867
sp|P0ADG4|SUHB_ECOLI	-0.627	0.0001018
sp|P0ABQ4|DYR_ECOLI	-0.232	0.206
sp|P0ACY3|YEAG_ECOLI	1.762	0.0
sp|P0AFW0|RFAH_ECOLI	-0.503	0.088
sp|P0AF70|YJEI_ECOLI	0.36	0.175
sp|P0A8R0|RRAA_ECOLI	1.176	3.598e-10
sp|P0ABK5|CYSK_ECOLI	2.373	0.0
sp|P0A858|TPIS_ECOLI	0.983	0.0
sp|P37177|PT1P_ECOLI	0.609	0.002
sp|P0ACF0|DBHA_ECOLI	-0.005	0.885
sp|P37692|RFAF_ECOLI	-0.652	0.007
sp|P0A9R7|FTSE_ECOLI	0.222	0.031
sp|P0AEQ1|GLCG_ECOLI	-1.708	0.006
sp|P15770|AROE_ECOLI	0.189	0.11
sp|P76397|MDTA_ECOLI	1.23	3.076e-06
sp|P0ABT2|DPS_ECOLI	-0.804	7.132e-11
sp|P0A7S9|RS13_ECOLI	-0.528	0.0005223
sp|P0A8N3|SYK1_ECOLI	-0.389	1.904e-09
sp|P0AA04|PTHP_ECOLI	1.19	4.639e-11
sp|P0C0S1|MSCS_ECOLI	2.06	7.638e-14
sp|P32680|YJAG_ECOLI	-0.038	0.891
sp|P0AFW4|RNK_ECOLI	-1.14	0.0002166
sp|P75809|YBJI_ECOLI	0.311	0.312
sp|P40120|OPGD_ECOLI	0.44	0.0009761
sp|P0A6N8|EFPL_ECOLI	0.159	0.101
sp|P0AFM2|PROX_ECOLI	-2.683	0.0
sp|P02943|LAMB_ECOLI	-2.061	0.0
sp|P77615|YCJW_ECOLI	-0.118	0.487
sp|P19624|PDXA_ECOLI	0.327	0.026
sp|P61175|RL22_ECOLI	-0.265	0.002
sp|P00547|KHSE_ECOLI	2.836	1.332e-15
sp|P0AGJ5|YFIF_ECOLI	0.421	2.345e-05
sp|P00582|DPO1_ECOLI	-0.34	3.768e-07
sp|P06996|OMPC_ECOLI	-0.077	0.617
sp|P31441|ADEC_ECOLI	-2.168	3.216e-09
sp|P0A881|TRPR_ECOLI	0.963	1.355e-05
sp|P0AG67|RS1_ECOLI	-0.469	0.0
sp|P76015|DHAK_ECOLI	-0.039	0.892
sp|P0A7Y8|RNPA_ECOLI	-0.69	0.004
sp|P30014|RNT_ECOLI	-0.449	0.054
sp|P30744|SDHM_ECOLI	-4.457	3.216e-09
sp|P0ACU7|YJDC_ECOLI	1.401	4.086e-14
sp|P05458|PTRA_ECOLI	0.678	2.081e-10
sp|P31433|YICH_ECOLI	0.1	0.813
sp|P69490|CCME_ECOLI	-0.347	0.587
sp|P0A715|KDSA_ECOLI	0.25	1.819e-05
sp|P36771|LRHA_ECOLI	-0.521	0.083
sp|P25742|RFAQ_ECOLI	-1.417	5.344e-10
sp|P0AD59|IVY_ECOLI	1.963	3.531e-12
sp|P0A763|NDK_ECOLI	-0.048	0.843
sp|P39356|YJHU_ECOLI	-0.218	0.553
sp|P33232|LLDD_ECOLI	-1.956	0.0
sp|P00963|ASNA_ECOLI	2.176	0.0
sp|P23830|PSS_ECOLI	-0.359	0.002
sp|P69828|PTKA_ECOLI	-0.942	9.634e-07
sp|P0ACN7|CYTR_ECOLI	-0.852	0.003
sp|P0A6I6|COAD_ECOLI	0.962	0.002
sp|P04994|EX7L_ECOLI	-0.17	0.213
sp|P0A9J6|RBSK_ECOLI	-1.647	0.0
sp|P0A8N0|MATP_ECOLI	0.186	0.509
sp|P18196|MINC_ECOLI	0.45	0.002
sp|P0A6X7|IHFA_ECOLI	0.877	2.664e-10
sp|P30177|YBIB_ECOLI	0.787	7.164e-09
sp|P0A6N4|EFP_ECOLI	-0.194	0.188
sp|P0A6P1|EFTS_ECOLI	-0.296	0.001
sp|P0AE91|CREA_ECOLI	-0.549	0.013
sp|P0AFX9|RSEB_ECOLI	0.824	0.0007981
sp|P69811|PTFAH_ECOLI	-0.511	0.002
sp|P00561|AK1H_ECOLI	3.665	0.0
sp|P64499|YEBO_ECOLI	0.96	0.0002972
sp|P76576|YFGM_ECOLI	0.346	0.019
sp|P0A8D6|YMDB_ECOLI	1.333	1.464e-06
sp|P0A7R5|RS10_ECOLI	-0.172	0.139
sp|P10441|LPXB_ECOLI	-0.935	0.0005684
sp|P61517|CAN_ECOLI	1.577	0.0
sp|P0A951|ATDA_ECOLI	-0.24	0.193
sp|P12008|AROC_ECOLI	1.645	0.0
sp|P14175|PROV_ECOLI	-4.0	0.0
sp|P0A8A0|YEBC_ECOLI	-0.273	0.026
sp|P31680|DJLA_ECOLI	-0.782	0.001
sp|P0AA57|YOBA_ECOLI	0.82	0.000357
sp|P39334|BDCR_ECOLI	0.067	0.723
sp|P77756|QUEC_ECOLI	0.07	0.87
sp|P0AF67|TSAE_ECOLI	0.855	4.934e-06
sp|P75777|YBHG_ECOLI	-0.395	0.006
sp|P0AB26|YCEB_ECOLI	0.03	0.618
sp|P0A6J5|DADA_ECOLI	-4.17	0.0
sp|P0DMC5|RCSC_ECOLI	-0.28	0.413
sp|P0A7X6|RIMM_ECOLI	-0.138	0.758
sp|P0AEZ9|MOAB_ECOLI	1.145	0.0
sp|P31057|PANB_ECOLI	0.96	6.341e-09
sp|P0A8D3|YAII_ECOLI	-0.227	0.016
sp|Q46856|YQHD_ECOLI	-1.789	0.0
sp|P00490|PHSM_ECOLI	0.109	0.104
sp|P06846|EBGR_ECOLI	-0.36	0.112
sp|P31455|YIDR_ECOLI	1.275	7.101e-10
sp|P0AF36|ZAPB_ECOLI	-0.041	0.978
sp|P37329|MODA_ECOLI	0.293	0.0004541
sp|P75913|GHRA_ECOLI	0.695	2.843e-10
sp|P23857|PSPE_ECOLI	-2.762	4.115e-07
